frame,reporte_medico
frame_33432,This is a colonoscopy frame from a patient with no polyps.
frame_33433,This is a colonoscopy frame from a patient with no polyps.
frame_33434,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33435,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33436,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33437,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33438,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33439,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33440,This is a colonoscopy frame from a patient with no polyps.
frame_33441,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33442,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33443,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33444,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33445,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33446,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33447,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33448,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33449,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33450,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33451,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33452,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33453,This is a colonoscopy frame from a patient with no polyps.
frame_33454,This is a colonoscopy frame from a patient with no polyps.
frame_33455,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33456,This is a colonoscopy frame from a patient with no polyps.
frame_33457,This is a colonoscopy frame from a patient with no polyps.
frame_33458,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33459,This is a colonoscopy frame from a patient with no polyps.
frame_33460,This is a colonoscopy frame from a patient with no polyps.
frame_33461,This is a colonoscopy frame from a patient with no polyps.
frame_33462,This is a colonoscopy frame from a patient with no polyps.
frame_33463,This is a colonoscopy frame from a patient with no polyps.
frame_33464,This is a colonoscopy frame from a patient with no polyps.
frame_33465,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33466,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33467,This is a colonoscopy frame from a patient with no polyps.
frame_33468,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33469,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33470,This is a colonoscopy frame from a patient with no polyps.
frame_33471,This is a colonoscopy frame from a patient with no polyps.
frame_33472,This is a colonoscopy frame from a patient with no polyps.
frame_33473,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33474,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_33475,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_33476,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33477,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_33478,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_33479,This is a colonoscopy frame from a patient with no polyps.
frame_33480,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33481,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33482,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_33483,This is a colonoscopy frame from a patient with no polyps.
frame_33484,This is a colonoscopy frame from a patient with no polyps.
frame_33485,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_33486,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33487,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33488,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33489,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33490,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33491,This is a colonoscopy frame from a patient with no polyps.
frame_33492,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33493,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33494,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33495,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33496,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33497,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33498,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33499,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33500,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33501,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33502,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33503,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33504,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33505,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33506,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33507,This is a colonoscopy frame from a patient with no polyps.
frame_33508,This is a colonoscopy frame from a patient with no polyps.
frame_33509,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33510,This is a colonoscopy frame from a patient with no polyps.
frame_33511,This is a colonoscopy frame from a patient with no polyps.
frame_33512,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
