frame,reporte_medico
frame_24553,This is a colonoscopy frame from a patient with no polyps.
frame_24554,This is a colonoscopy frame from a patient with no polyps.
frame_24555,This is a colonoscopy frame from a patient with no polyps.
frame_24556,This is a colonoscopy frame from a patient with no polyps.
frame_24557,This is a colonoscopy frame from a patient with no polyps.
frame_24558,This is a colonoscopy frame from a patient with no polyps.
frame_24559,This is a colonoscopy frame from a patient with no polyps.
frame_24560,This is a colonoscopy frame from a patient with no polyps.
frame_24561,This is a colonoscopy frame from a patient with no polyps.
frame_24562,This is a colonoscopy frame from a patient with no polyps.
frame_24563,This is a colonoscopy frame from a patient with no polyps.
frame_24564,This is a colonoscopy frame from a patient with no polyps.
frame_24565,This is a colonoscopy frame from a patient with no polyps.
frame_24566,This is a colonoscopy frame from a patient with no polyps.
frame_24567,This is a colonoscopy frame from a patient with no polyps.
frame_24568,This is a colonoscopy frame from a patient with no polyps.
frame_24569,This is a colonoscopy frame from a patient with no polyps.
frame_24570,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24571,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24572,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24573,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24574,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24575,This is a colonoscopy frame from a patient with no polyps.
frame_24576,This is a colonoscopy frame from a patient with no polyps.
frame_24577,This is a colonoscopy frame from a patient with no polyps.
frame_24578,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_24579,This is a colonoscopy frame from a patient with no polyps.
frame_24580,This is a colonoscopy frame from a patient with no polyps.
frame_24581,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_24582,This is a colonoscopy frame from a patient with no polyps.
frame_24583,This is a colonoscopy frame from a patient with no polyps.
frame_24584,This is a colonoscopy frame from a patient with no polyps.
frame_24585,This is a colonoscopy frame from a patient with no polyps.
frame_24586,This is a colonoscopy frame from a patient with no polyps.
frame_24587,This is a colonoscopy frame from a patient with no polyps.
frame_24588,This is a colonoscopy frame from a patient with no polyps.
frame_24589,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_24590,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the rectum.
frame_24591,This is a colonoscopy frame from a patient with a subpedunculated adenoma polyp measuring 13 mm located in the sigmoid colon.
frame_24592,This is a colonoscopy frame from a patient with a subpedunculated adenoma polyp measuring 13 mm located in the sigmoid colon.
frame_24593,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the rectum.
frame_24594,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the rectum.
frame_24595,This is a colonoscopy frame from a patient with a subpedunculated adenoma polyp measuring 13 mm located in the sigmoid colon.
frame_24596,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the rectum.
frame_24597,This is a colonoscopy frame from a patient with a sessile hyperplastic polyp measuring 5 mm located in the ascending colon.
frame_24598,This is a colonoscopy frame from a patient with no polyps.
frame_24599,This is a colonoscopy frame from a patient with no polyps.
frame_24600,This is a colonoscopy frame from a patient with a sessile hyperplastic polyp measuring 5 mm located in the ascending colon.
frame_24601,This is a colonoscopy frame from a patient with no polyps.
frame_24602,This is a colonoscopy frame from a patient with no polyps.
frame_24603,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_24604,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the rectum.
frame_24605,This is a colonoscopy frame from a patient with a subpedunculated adenoma polyp measuring 13 mm located in the sigmoid colon.
frame_24606,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the rectum.
frame_24607,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the rectum.
frame_24608,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_24609,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24610,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the rectum.
frame_24611,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the sigmoid colon.
frame_24612,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_24613,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the ascending colon.
frame_24614,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the sigmoid colon.
frame_24615,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24616,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 7 mm located in the descending colon.
frame_24617,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24618,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the sigmoid colon.
frame_24619,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the rectum.
frame_24620,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the rectum.
frame_24621,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24622,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24623,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24624,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24625,This is a colonoscopy frame from a patient with no polyps.
frame_24626,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 6 mm located in the sigmoid colon.
frame_24627,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24628,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24629,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24630,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24631,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24632,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24633,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24634,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24635,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24636,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24637,This is a colonoscopy frame from a patient with no polyps.
frame_24638,This is a colonoscopy frame from a patient with no polyps.
frame_24639,This is a colonoscopy frame from a patient with no polyps.
frame_24640,This is a colonoscopy frame from a patient with no polyps.
frame_24641,This is a colonoscopy frame from a patient with no polyps.
